ID;Ambito;Departamento/Continente;Provincia/Pais;Distrito/Estado;Localidad/Embajada;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
402;NACIONAL;LIMA;LIMA;PACHACAMAC;IEP SAN PEDRO;42456;0;0;0;0;270;0;270;270
403;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;8180 CELSO LINO RICALDI;42944;0;0;0;0;241;0;241;300
404;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;ESTADIO SANTA ROSA DE PUENTE PIEDRA;43510;0;0;0;0;161;0;161;300
405;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;IE 2081 PERU SUIZA;43286;0;0;0;0;300;0;300;300
406;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;IE 5168 ROSA LUZ;43380;0;0;0;0;255;0;255;300
407;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;IEP LOS CERVANTINOS;43463;0;0;0;0;300;0;300;300
408;NACIONAL;LIMA;LIMA;RIMAC;CEBA - 3016 RICARDO QUIMPER EX-3035;44191;0;0;0;0;235;0;235;300
409;NACIONAL;LIMA;LIMA;RIMAC;ESTHER CACERES SALGADO;43753;0;0;0;0;63;0;63;300
410;NACIONAL;LIMA;LIMA;SAN BORJA;PARQUE ARAMBURU;55492;0;0;0;0;199;0;199;275
411;NACIONAL;LIMA;LIMA;SAN ISIDRO;COLEGIO SAGRADO CORAZON SOPHIANUM;44382;0;0;0;0;261;0;261;300
412;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;0141 VIRGEN DE COCHARCAS;52363;0;0;0;0;130;0;130;300
413;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;0156 EL PORVENIR;52377;0;0;0;0;246;0;246;300
414;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO JAVIER HERAUD;53084;0;0;0;0;235;0;235;300
415;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO LAS PALMERAS;53246;0;0;0;0;69;0;69;300
416;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CAMPO DEPORTIVO LOS HERALDOS;53105;0;0;0;0;245;0;245;300
417;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;CENTRO DEPORTIVO UPIS HUASCAR;54799;0;0;0;0;255;0;255;300
418;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 0171-10 HANNI ROLFES;52400;0;0;0;0;242;0;242;300
419;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 130 HEROES DE CENEPA;54237;0;0;0;0;250;0;250;300
420;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 131 MONITOR HUASCAR;54249;0;0;0;0;271;0;271;300
421;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 161 MOISES COLONIA TRINIDAD;54467;0;0;0;0;38;0;38;300
422;NACIONAL;LIMA;LIMA;SANTIAGO DE SURCO;COMPLEJO DEPOR LOMA AMARILLA;47114;0;0;0;0;224;0;224;300
423;NACIONAL;LIMA;LIMA;SANTIAGO DE SURCO;IE 6047 JOSE MARIA ARGUEDAS;47246;0;0;0;0;244;0;244;300
424;NACIONAL;LIMA;LIMA;SANTIAGO DE SURCO;IE URPI WASSI;48145;0;0;0;0;53;0;53;300
425;NACIONAL;LIMA;LIMA;SURQUILLO;CEBE SANTA MARIA DE GUADALUPE;48439;0;0;0;0;271;0;271;300
426;NACIONAL;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;56272;0;0;0;0;251;0;251;300
427;NACIONAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP HENDRIK ANTOON LORENTZ 3;48654;0;0;0;0;216;0;216;300
428;NACIONAL;LIMA;LIMA;SANTA ANITA;IEP SANTA MARIA DE JESUS - PRIMARIA;57907;0;0;0;0;241;0;241;300
429;NACIONAL;LIMA;LIMA;SANTA ANITA;MIS PRIMEROS PASOS;57844;0;0;0;0;245;0;245;300
430;NACIONAL;LIMA;LIMA;SANTA ANITA;IE 123 LOS ARBOLES;58071;0;0;0;0;245;0;245;300
431;NACIONAL;LIMA;LIMA;SANTA ANITA;IE 1253 FRANCISCO BOLOGNESI;58331;0;0;0;0;77;0;77;300
432;NACIONAL;LIMA;LIMA;SAN MIGUEL;IE 1086 JESUS REDENTOR;46894;0;0;0;0;220;0;220;300
433;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3032 VILLA ANGELICA;45455;0;0;0;1;66;0;67;300
434;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;LOSA DEPORTIVA VIRGEN INMACULADA CONCEPCION;46039;0;0;0;0;223;0;223;300
435;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;IEP SANTO DOMINGO EL PREDICADOR;45965;0;0;0;0;83;0;83;300
436;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;IEP NUESTRA SEÃ‘ORA DE LA PAZ;44936;0;0;0;0;249;0;249;300
437;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;IE 3043 RAMON CASTILLA;45554;0;0;0;0;275;0;275;300
438;NACIONAL;LIMA;LIMA;SAN MARTIN DE PORRES;AGENCIA MUNICIPAL INFANTA;45656;0;0;0;0;242;0;242;300
439;NACIONAL;LIMA;LIMA;SAN JUAN DE MIRAFLORES;PARQUE ECOLOGICO NUMERO 3;52159;0;0;0;0;239;0;239;300
440;NACIONAL;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IEP SANTA MARIA EDUVIGES;51485;0;0;0;0;244;0;244;300
441;NACIONAL;LIMA;LIMA;SAN JUAN DE MIRAFLORES;IE 7062 NACIONES UNIDAS;51795;0;0;0;0;216;0;216;300
442;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;SOLIDARIDAD III;52843;0;0;0;0;32;0;32;300
443;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;LOSA DEPORTIVA PARQUE 4 OSCAR BENEGAS;53543;0;0;0;0;217;0;217;300
444;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IEP APRENDAMOS DE JESUS;53508;0;0;0;0;300;0;300;300
445;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE MUNDO FELIZ;53770;0;0;0;0;210;0;210;300
446;NACIONAL;LIMA;LIMA;SAN JUAN DE LURIGANCHO;IE 171 01 JUAN VELASCO ALVARADO;53967;0;0;0;0;249;0;249;300
447;NACIONAL;LIMA;LIMA;SAN LUIS;IE 1133 SANTISIMA VIRGEN DE FATIMA;55020;0;0;0;0;247;0;247;300
448;NACIONAL;LIMA;LIMA;PUENTE PIEDRA;LOSA DEPORTIVA LOS GERANIOS ZAPALLAL;43548;0;0;0;0;231;0;231;300
449;NACIONAL;LIMA;LIMA;LOS OLIVOS;PARQUE SANTA ROSA;57281;0;0;0;0;300;0;300;300
450;NACIONAL;LIMA;LIMA;VILLA EL SALVADOR;POLIDEPORTIVO VILLA EL SALVADOR;56240;0;0;0;0;258;0;258;300
451;NACIONAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE 6057 VIRGEN DE LOURDES;49176;0;0;0;0;271;0;271;300
452;NACIONAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IE FE Y ALEGRIA NÂ° 23;49428;0;0;0;0;267;0;267;300
453;NACIONAL;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;IEP CRISTO AMIGO;49008;0;0;0;0;250;0;250;300
454;EXTRANJERO;AMERICA;ARGENTINA;BUENOS AIRES;ESCUELA TÉCNICA N° 25;80145;29;0;29;0;0;0;29;
455;EXTRANJERO;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;80914;57;0;57;0;12;0;69;
456;EXTRANJERO;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;80922;0;0;0;0;0;0;0;
457;EXTRANJERO;AMERICA;CHILE;SANTIAGO;LICEO JOSE VICTORIANO LASTARRIA;80923;0;0;0;0;0;0;0;
458;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82128;1;2;3;0;0;0;3;
459;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82129;0;2;2;0;0;0;2;
460;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82130;0;2;2;0;0;0;2;
461;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82167;0;0;0;0;0;0;0;
462;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82168;0;0;0;0;0;0;0;
463;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82192;0;0;0;0;0;0;0;
464;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82193;0;0;0;0;0;0;0;
465;EXTRANJERO;AMERICA;VENEZUELA;VALENCIA;HOTEL EXECUTIVE SUITES VALENCIA;82194;0;0;0;0;0;0;0;
466;EXTRANJERO;ASIA;ARABIA SAUDITA;RIAD;EMBAJADA DEL PERÚ EN EL REINO DE ARABIA SAUDITA;82336;0;0;0;0;0;0;0;
467;EXTRANJERO;ASIA;KUWAIT;AL - KUWAIT;EMBAJADA DEL PERÚ EN KUWAIT;82340;0;0;0;0;0;0;0;
468;EXTRANJERO;ASIA;LIBANO;BEIRUT;CONSULADO HONORARIO DEL PERÚ EN BEIRUT;82330;0;0;0;0;0;0;0;
469;EXTRANJERO;EUROPA;ITALIA;TURIN;CENTRO DE CONVENCIONES LINGOTTO FIERE;83247;0;0;0;0;159;0;159;
470;EXTRANJERO;AMERICA;CHILE;SANTIAGO;E.B. SALVADOR SANFUENTES;80715;0;0;0;0;147;0;147;
471;EXTRANJERO;AMERICA;CHILE;SANTIAGO;ESCUELA REPÚBLICA DE ALEMANIA;80849;0;0;0;0;143;0;143;
472;EXTRANJERO;AMERICA;CHILE;SANTIAGO;LICEO INDUSTRIAL ELIODORO GARCÍA ZEGERS;80995;0;0;0;0;35;0;35;
473;EXTRANJERO;AMERICA;CHILE;SANTIAGO;LICEO TAJAMAR;80803;0;0;0;0;158;0;158;
474;EXTRANJERO;AMERICA;VENEZUELA;CARACAS;UNIDAD EDUCATIVA PRIVADA COLEGIO DON BOSCO;82195;0;0;0;0;0;0;0;
475;EXTRANJERO;AMERICA;VENEZUELA;CARACAS;UNIDAD EDUCATIVA PRIVADA COLEGIO DON BOSCO;82196;0;0;0;0;0;0;0;
476;EXTRANJERO;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA JERSEY;MEADOWLANDS EXPOSITION CENTER;81774;0;0;0;0;74;0;74;
477;EXTRANJERO;AMERICA;ESTADOS UNIDOS DE AMERICA;NUEVA JERSEY;MEADOWLANDS EXPOSITION CENTER;81872;0;0;0;0;82;0;82;
