ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
109;LIMA;LIMA;JESUS MARIA;CEBE 08 PERU HOLANDA;049721;0;0;0;0;285;0;285;300
110;LIMA;LIMA;JESUS MARIA;CIRCULO MILITAR;049668;0;0;0;0;240;0;240;300
111;LIMA;LIMA;JESUS MARIA;IE 091 SEÑOR DE LOS MILAGROS;049991;0;0;0;0;283;0;283;300
112;LIMA;LIMA;LA VICTORIA;COLEGIO SACO OLIVEROS;039512;0;0;0;0;233;0;233;300
113;LIMA;LIMA;LA VICTORIA;COMPLEJO DEPORTIVO OSCAR R. BENAVIDES;039521;0;0;0;0;227;0;227;300
114;LIMA;LIMA;LA VICTORIA;IE 1123 SAGRADO CORAZON DE JESUS;039746;0;0;0;0;234;0;234;300
115;LIMA;LIMA;LIMA;106 RAMON ESPINOSA;033289;0;0;0;0;229;0;229;300
116;LIMA;LIMA;LIMA;IE 1157 JULIO C. TELLO R.;034161;0;0;0;0;254;0;254;300
117;LIMA;LIMA;LIMA;IE 1162 DIVINO NIÑO JESUS;033767;0;0;0;0;221;0;221;300
118;LIMA;LIMA;LIMA;IE 1168 HEROES DEL CENEPA;033779;0;0;0;0;216;0;216;300
119;LIMA;LIMA;LIMA;IE NUESTRA SEÑORA DE GUADALUPE;034235;0;0;0;0;213;0;213;300
120;LIMA;LIMA;LIMA;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL - ESCUELA DE POST GRADO;033587;0;0;0;0;217;0;217;300
121;LIMA;LIMA;LIMA;UNIVERSIDAD NACIONAL FEDERICO VILLARREAL - FACULTAD DE DERECHO Y CIENCIAS POLÍTI;033865;0;0;0;0;238;0;238;300
122;LIMA;LIMA;LOS OLIVOS;IE 2015 MANUEL GONZALES PRADA;057344;0;0;0;0;0;0;0;300
123;LIMA;LIMA;LOS OLIVOS;IE 2092 CRISTO MORADO;057464;0;0;0;0;300;0;300;300
124;LIMA;LIMA;MAGDALENA DEL MAR;HOSPITAL LARCO HERRERA;041718;0;0;0;0;204;0;204;300
125;LIMA;LIMA;PACHACAMAC;IEP SAN PEDRO;042456;0;0;0;0;270;0;270;270
126;LIMA;LIMA;PUENTE PIEDRA;8180 CELSO LINO RICALDI;042944;0;0;0;0;241;0;241;300
127;LIMA;LIMA;PUENTE PIEDRA;ESTADIO SANTA ROSA DE PUENTE PIEDRA;043510;0;0;0;0;161;0;161;300
128;LIMA;LIMA;PUENTE PIEDRA;IE 2081 PERU SUIZA;043286;0;0;0;0;300;0;300;300
129;LIMA;LIMA;PUENTE PIEDRA;IE 5168 ROSA LUZ;043380;0;0;0;0;255;0;255;300
130;LIMA;LIMA;PUENTE PIEDRA;IEP LOS CERVANTINOS;043463;0;0;0;0;300;0;300;300
131;LIMA;LIMA;RIMAC;CEBA - 3016 RICARDO QUIMPER EX-3035;044191;0;0;0;0;235;0;235;300
132;LIMA;LIMA;RIMAC;ESTHER CACERES SALGADO;043753;0;0;0;0;63;0;63;300
133;LIMA;LIMA;SAN BORJA;ESTACIONAMIENTO 2;055526;2;226;228;0;1;0;229;300
134;LIMA;LIMA;SAN BORJA;PARQUE ARAMBURU;055492;0;0;0;0;199;0;199;275
135;LIMA;LIMA;SAN ISIDRO;COLEGIO SAGRADO CORAZON SOPHIANUM;044382;0;0;0;0;261;0;261;300
136;LIMA;LIMA;SAN JUAN DE LURIGANCHO;0141 VIRGEN DE COCHARCAS;052363;0;0;0;0;130;0;130;300
