ID;Departamento;Provincia;Distrito;Localidad;Mesa;Peru Libre;Fuerza Popular;Total Validos;Voto Blanco;Voto Nulo;Voto Impugnado;Total Votos;Electores Habiles
110;HUANCAVELICA;ANGARAES;ANCHONGA;IE 36217;017503;201;1;202;1;20;0;223;300
111;HUANCAVELICA;ANGARAES;ANCHONGA;IE 36217;017504;200;0;200;0;5;0;205;300
112;HUANCAVELICA;CHURCAMPA;COSME;IE 30979 THOMAS ALVA EDISON;017992;0;0;0;0;83;0;83;275
113;HUANCAVELICA;HUANCAVELICA;ACORIA;I.E.S. JOSE GALVEZ EGUSQUIZA;017211;153;0;153;0;4;0;157;299
114;HUANCAVELICA;HUANCAVELICA;YAULI;IE 36036;017275;206;1;207;0;11;0;218;300
115;HUANCAVELICA;HUANCAVELICA;YAULI;IE 36293 SAN JUAN DE CCARHUACC;901316;204;0;204;0;0;0;204;255
116;HUANCAVELICA;HUANCAVELICA;YAULI;IE 36293 SAN JUAN DE CCARHUACC;901317;203;0;203;1;1;0;205;256
117;HUANCAVELICA;HUANCAVELICA;YAULI;IE 36293 SAN JUAN DE CCARHUACC;901319;211;0;211;0;0;0;211;256
118;HUANCAVELICA;HUANCAVELICA;YAULI;IE SAN MARTIN DE PORRES;017302;238;1;239;0;0;0;239;300
119;HUANUCO;HUAMALIES;ARANCAY;IE 32731;901542;42;0;42;0;2;0;44;87
120;HUANUCO;HUANUCO;CHINCHAO;IE NUESTRA SEÑORA DE LOURDES;018236;0;0;0;0;199;0;199;300
121;HUANUCO;HUANUCO;CHURUBAMBA;IE MICAELA BASTIDAS;018286;0;0;0;0;293;0;293;293
122;HUANUCO;HUANUCO;MARGOS;I.E JESÚS DE NAZARENO;018317;154;0;154;1;36;0;191;300
123;HUANUCO;HUANUCO;SANTA MARIA DEL VALLE;012;018386;0;0;0;0;117;0;117;248
124;HUANUCO;PACHITEA;UMARI;IE LA PUNTA;901611;0;0;0;0;202;0;202;261
125;HUANUCO;YAROWILCA;CHAVINILLO;IE ESTEBAN PAVLETICH TRUJILLO;019772;195;1;196;0;13;0;209;300
126;HUANUCO;YAROWILCA;CHORAS;IE INTEGRADA GARU;019844;197;0;197;0;0;0;197;300
127;ICA;CHINCHA;CHINCHA ALTA;IEI 225 EMILIA BARCIA BONIFFATTI;020948;0;0;0;0;274;0;274;300
128;ICA;CHINCHA;PUEBLO NUEVO;IE 255 NIÑO DE JESUS DE PRAGA;021341;0;0;0;0;262;0;262;300
129;ICA;CHINCHA;SUNAMPE;IE 22290 - GUAYABO;021242;0;0;0;0;270;0;270;300
130;ICA;ICA;ICA;IE 22733 REPUBLICA DE CANADA;020033;0;0;0;0;50;0;50;300
131;ICA;ICA;TATE;IE 22360 FRANCISCO PEREZ ANAMPA;020827;0;0;0;0;67;0;67;300
132;JUNIN;HUANCAYO;HUANCAYO;IE 30059 ROSA DE AMERICA;022222;0;0;0;0;221;0;221;300
133;JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;IE YUNCA CHAQUICOCHA;023480;74;1;75;0;7;0;82;125
134;JUNIN;SATIPO;RIO TAMBO;IE LA INMACULADA;024773;0;0;0;0;124;0;124;300
135;JUNIN;SATIPO;SATIPO;IE JOSE OLAYA;024482;0;0;0;0;240;0;240;300
136;JUNIN;SATIPO;SATIPO;IE RAFAEL GASTELUA SECUNDARIA;024506;0;0;0;0;226;0;226;300
137;LA LIBERTAD;BOLIVAR;BAMBAMARCA;IE 80099 TUPAC AMARU;028014;0;0;0;0;169;0;169;300
138;LA LIBERTAD;OTUZCO;OTUZCO;IE SIMON BOLIVAR;028428;0;0;0;0;300;0;300;300
139;LA LIBERTAD;PATAZ;PARCOY;IE 80454 ANDRES AVELINO CACERES;028956;0;0;0;0;300;0;300;300
140;LA LIBERTAD;SANCHEZ CARRION;HUAMACHUCO;IE 80779 LA INMACULADA;028059;0;0;0;0;231;0;231;300
141;LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;IE 81578;029095;0;0;0;0;91;0;91;291
142;LA LIBERTAD;SANTIAGO DE CHUCO;SANTIAGO DE CHUCO;IE 80521 MANUEL ENCARNACION SAAVEDRA GELDRES;029035;0;0;0;0;227;0;227;300
143;LA LIBERTAD;TRUJILLO;LA ESPERANZA;ESTADIO MUNICIPAL VICTOR RAUL HAYA DE LA TORRE;027768;0;0;0;0;254;0;254;300
144;LA LIBERTAD;TRUJILLO;LA ESPERANZA;IE 80829 JOSE OLAYA;027649;0;0;0;0;168;0;168;300
145;LA LIBERTAD;TRUJILLO;TRUJILLO;IE RAFAEL NARVAEZ CADENILLAS;026140;0;0;0;0;240;0;240;300
146;LAMBAYEQUE;CHICLAYO;CHICLAYO;048 SEMILLLITAS DE JESUS;030678;0;0;0;0;251;0;251;300
147;LORETO;ALTO AMAZONAS;BALSAPUERTO;EBR BALSAPUERTO;062341;38;1;39;0;0;0;39;294
148;LORETO;ALTO AMAZONAS;BALSAPUERTO;IEPBR PANAN;902391;163;0;163;1;2;0;166;284
149;LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;I.E.P. - E.B.R. SHUCUSHYACU;062431;0;0;0;0;169;0;169;283
150;LORETO;ALTO AMAZONAS;YURIMAGUAS;IE 62011 ASCENCIO RIVERA CASTILLO - PRIMARIA;902351;0;0;0;0;198;0;198;293
151;LORETO;DATEM DEL MARAÑON;ANDOAS;IE N°62186;902503;81;1;82;4;5;0;91;252
152;LORETO;DATEM DEL MARAÑON;ANDOAS;IE N°62186;902504;59;1;60;1;3;0;64;252
153;LORETO;DATEM DEL MARAÑON;ANDOAS;IEP N° 62379;902493;25;1;26;0;2;0;28;124
154;LORETO;DATEM DEL MARAÑON;CAHUAPANAS;IEGP N° 62105;063036;59;1;60;0;1;0;61;290
155;LORETO;DATEM DEL MARAÑON;MORONA;IE N° 62242;902526;67;1;68;9;1;0;78;202
156;LORETO;DATEM DEL MARAÑON;MORONA;IE N° 62242;902527;95;1;96;1;13;0;110;202
157;LORETO;DATEM DEL MARAÑON;PASTAZA;IEP N° 601535;902530;44;1;45;2;1;0;48;154
158;LORETO;LORETO;NAUTA;IE 60520 MIGUEL GRAU SEMINARIO;062456;0;0;0;0;208;0;208;300
159;LORETO;LORETO;NAUTA;IEPS 60540 WOSTER SALINAS SAAVEDRA;902395;0;0;0;0;115;0;115;258
160;LORETO;MAYNAS;NAPO;IST 60087 LUCILLE GAGNE PELLERIN;061478;0;0;0;0;120;0;120;300
161;LORETO;MAYNAS;PUNCHANA;CETPRO PADRE JESUS GARCIA;061701;0;0;0;0;204;0;204;300
162;LORETO;MAYNAS;TORRES CAUSANA;IEP 60326 CABO PANTOJA;061496;0;0;0;0;138;0;138;287
163;LORETO;MAYNAS;TORRES CAUSANA;IEP 60326 CABO PANTOJA;061497;0;0;0;0;97;0;97;287
164;LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;IEPS N 6010104 TENIENTE EJERCITO RUIZ GARCIA RUIZ;063111;0;0;0;0;97;0;97;273
165;LORETO;UCAYALI;CONTAMANA;"I.E.I CUNA JARDIN N° 212 ""NIÑO JESUS""";062726;0;0;0;0;217;0;217;300
166;MADRE DE DIOS;MANU;MADRE DE DIOS;IE BASICA REGULAR BOCA COLORADO;902559;0;0;0;0;193;0;193;293
